Launch_status,Title,Country,Prog_name,Launch_datetime,Launcher_name,Status,Price(million),Liftoff_Thrust(kN),Payload_to_LEO(kg),Payload_to_GTO(kg),Rocket_Height(m),Fairing_Diameter(m),Fairing_Height(m),Cross_Join
Success,Molniya-M/BlockML|Molniya-3n°60, Russia,Molniya-3 n°60,5/12/76 17:57,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Voskhod|Cosmos817, Kazakhstan,Cosmos 817,5/5/76 7:50,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Delta2913|LAGEOS-1, USA,NA,5/4/76 8:00,US Air Force,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Atlas-E/FMSD|NOSS-1, USA,NOSS-1,4/30/76 19:12,General Dynamics,Retired,0,NA,800,NA,NA,NA,NA,1
Success,Cosmos-3M|Cosmos816, Russia,Cosmos 816,4/28/76 13:30,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos815, Russia,Cosmos 815,4/28/76 9:30,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Delta2914|NATO3A, USA,NA,4/22/76 20:46,US Air Force,Retired,0,NA,NA,724,NA,NA,NA,1
Success,Tsyklon-2|Cosmos814, Kazakhstan,Cosmos 814,4/13/76 17:15,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,Voskhod|Cosmos813, Russia,Cosmos 813,4/9/76 8:30,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Vostok-2M|Meteorn°34, Russia,Meteor n°34,4/7/76 13:05,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,Cosmos-3M|Cosmos812, Russia,Cosmos 812,4/6/76 4:14,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzM|Cosmos811, Russia,Cosmos 811,3/31/76 12:50,RVSN USSR,Retired,0,995,"6,600",0,47.8,3,7.2,1
Success,Delta3914|Satcom-2, USA,NA,3/26/76 22:47,US Air Force,Retired,0,NA,NA,954,NA,NA,NA,1
Success,Voskhod|Cosmos810, Russia,Cosmos 810,3/26/76 15:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,TitanIII(24)B|OPS7600, USA,OPS 7600,3/22/76 18:14,US Air Force,Retired,0,"2,410","4,000",NA,50,3.05,NA,1
Success,Molniya-M/BlockML|Molniya-1n°59, Kazakhstan,Molniya-1 n°59,3/19/76 19:31,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,SoyuzU|Cosmos809, Kazakhstan,Cosmos 809,3/18/76 9:15,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Vostok-2M|Cosmos808, Russia,Cosmos 808,3/16/76 17:22,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,"TitanIII(23)C|LES-8,LES-9,Solrad-11a,Solrad-11b", USA,"LES-8, LES-9, Solrad-11a, Solrad-11b",3/15/76 1:25,Martin Marietta,Retired,0,"13,642","13,100","3,000",42,3,NA,1
Success,Cosmos-3M|Cosmos807, Russia,Cosmos 807,3/12/76 13:30,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Molniya-M/BlockML|Molniya-1n°58, Russia,Molniya-1 n°58,3/11/76 19:45,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,SoyuzU|Cosmos806, Kazakhstan,Cosmos 806,3/10/76 8:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,N-I|Ume1, Japan,Ume 1,2/29/76 3:30,MHI,Retired,0,NA,"1,200",360,34,NA,NA,1
Success,SoyuzU|Cosmos805, Russia,Cosmos 805,2/20/76 14:01,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Delta2914|Marisat-1, USA,NA,2/19/76 22:32,US Air Force,Retired,0,NA,NA,724,NA,NA,NA,1
Failure,Thor-LV2DBurner-2|DMSP-5C-F3, USA,NA,2/19/76 7:52,US Air Force,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Tsyklon-2|Cosmos804, Kazakhstan,Cosmos 804,2/16/76 8:29,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,Cosmos-3M|Cosmos803, Russia,Cosmos 803,2/12/76 13:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos802, Kazakhstan,Cosmos 802,2/11/76 8:50,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-2(63SM)|Cosmos801, Russia,Cosmos 801,2/5/76 14:30,RVSN USSR,Retired,0,636,400,0,29.59,1.65,2.99,1
Failure,Mu-IIIC|CorsaA, Japan,Corsa A,2/4/76 6:00,ISAS,Retired,0,NA,195,NA,NA,NA,NA,1
Success,Cosmos-3M|Cosmos800, Russia,Cosmos 800,2/3/76 8:16,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Atlas-SLV3DCentaur-D1AR|Intelsat4AF2, USA,Intelsat 4A F2,1/29/76 23:56,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Voskhod|Cosmos799, Kazakhstan,Cosmos 799,1/29/76 8:30,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-3M|Cosmos791to798, Russia,Cosmos 791 to 798,1/28/76 10:39,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Cosmos-3M|Cosmos790, Russia,Cosmos 790,1/22/76 22:26,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Molniya-M/BlockML|Molniya-1n°57, Kazakhstan,Molniya-1 n°57,1/22/76 11:38,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Cosmos-3M|Cosmos789, Russia,Cosmos 789,1/20/76 17:07,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Delta2914|CTS1Hermes, USA,NA,1/17/76 23:27,US Air Force,Retired,0,NA,NA,724,NA,NA,NA,1
Success,TitanIIIE|Helios-2, USA,Helios-2,1/15/76 5:34,Martin Marietta,Retired,0,"12,769","15,400",NA,48.8,NA,NA,1
Success,Voskhod|Cosmos788, Russia,Cosmos 788,1/7/76 15:34,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-3M|Cosmos787, Russia,Cosmos 787,1/6/76 4:52,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Molniya-M/BlockML|Molniya-3n°56, Russia,Molniya-3 n°56,12/27/75 10:22,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Vostok-2M|Meteorn°33, Russia,Meteor n°33,12/25/75 19:00,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,Proton-K/Block-DM|Raduga1, Kazakhstan,Raduga 1,12/22/75 13:00,RVSN USSR,Retired,0,"9,195","19,000","2,200",56.14,3.9,8.9,1
Success,Molniya-M/BlockSO-L|Prognozn°4, Kazakhstan,Prognoz n°4,12/22/75 2:08,RVSN USSR,Retired,0,"4,391","6,200","2,400",41.26,2.58,6.74,1
Failure,Cosmos-3M|DS-P1satellite, Russia,DS-P1 satellite,12/19/75 14:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Molniya-M/BlockML|Molniya-2n°55, Russia,Molniya-2 n°55,12/17/75 11:06,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Voskhod|Cosmos786, Kazakhstan,Cosmos 786,12/16/75 9:50,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,FengBao1|JSSW-4, China,JSSW-4,12/16/75 9:21,CASC,Retired,0,"2,785","2,500",0,33,3.35,5,1
Success,TitanIII(23)C|DSP-5, USA,DSP-5,12/14/75 5:15,Martin Marietta,Retired,0,"13,642","13,100","3,000",42,3,NA,1
Success,Delta3914|Satcom-1, USA,NA,12/13/75 1:56,US Air Force,Retired,0,NA,NA,954,NA,NA,NA,1
Success,Tsyklon-2|Cosmos785, Kazakhstan,Cosmos 785,12/12/75 12:45,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,Cosmos-3M|Intercosmos14, Russia,Intercosmos 14,12/11/75 17:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,ScoutF1|DADExplorerA&B, USA,DAD Explorer A & B,12/6/75 3:35,US Air Force,Retired,0,622,193,0,21,NA,NA,1
Success,TitanIIID|KH9-11&S3, USA,KH9-11 & S3,12/4/75 20:38,Martin Marietta,Retired,0,"10,587","12,300",NA,36,NA,NA,1
Success,Voskhod|Cosmos784, Russia,Cosmos 784,12/3/75 10:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-3M|Cosmos783, Russia,Cosmos 783,11/28/75 0:10,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,LongMarch2|FSW-01, China,FSW-0 1,11/26/75 3:27,CASC,Retired,0,"2,785","1,800",0,35.93,3.35,4.34,1
Success,SoyuzU|Cosmos782, Russia,Cosmos 782,11/25/75 17:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos781, Russia,Cosmos 781,11/21/75 17:11,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos780, Kazakhstan,Cosmos 780,11/21/75 9:20,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Delta2910|Explorer55(AE-E), USA,Explorer 55 (AE-E),11/20/75 2:06,US Air Force,Retired,0,NA,"1,887",NA,NA,NA,NA,1
Success,SoyuzU|Soyuz20, Kazakhstan,Soyuz 20,11/17/75 14:36,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Molniya-M/BlockML|Molniya-3n°54, Russia,Molniya-3 n°54,11/14/75 19:13,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Voskhod|Cosmos779, Russia,Cosmos 779,11/4/75 15:19,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-3M|Cosmos778, Russia,Cosmos 778,11/4/75 10:12,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Tsyklon-2|Cosmos777, Kazakhstan,Cosmos 777,10/29/75 11:00,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,Voskhod|Cosmos776, Russia,Cosmos 776,10/17/75 14:29,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Delta2914|GOES-A, USA,NA,10/16/75 22:40,US Air Force,Retired,0,NA,NA,724,NA,NA,NA,1
Failure,Proton-K/BlockD|Ye-8-5Mn°412, Kazakhstan,Ye-8-5M n°412,10/16/75 4:04,RVSN USSR,Retired,0,"8,840","18,900","9,000",56.14,3.9,8.9,1
Success,ScoutD1|TIP2, USA,TIP 2,10/12/75 6:39,US Air Force,Retired,0,622,185,0,21,NA,NA,1
Success,TitanIII(24)B|OPS5499, USA,OPS 5499,10/9/75 19:15,US Air Force,Retired,0,"2,410","4,000",NA,50,3.05,NA,1
Success,Proton-K/Block-DM|Cosmos775, Kazakhstan,Cosmos 775,10/8/75 0:30,RVSN USSR,Retired,0,"9,195","19,000","2,200",56.14,3.9,8.9,1
Success,Delta2910|Explorer54(AE-D), USA,Explorer 54 (AE-D),10/6/75 9:00,US Air Force,Retired,0,NA,"1,887",NA,NA,NA,NA,1
Success,Voskhod|Cosmos774, Kazakhstan,Cosmos 774,10/1/75 8:30,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-3M|Cosmos773, Russia,Cosmos 773,9/30/75 18:37,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos772, Kazakhstan,Cosmos 772,9/29/75 4:15,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,DiamantBP4|Aura, France,Aura,9/27/75 8:37,CNES,Retired,0,317,150,0,21.64,1.45,4.5,1
Success,Atlas-SLV3DCentaur-D1AR|Intelsat4AF1, USA,Intelsat 4A F1,9/26/75 0:17,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,SoyuzU|Cosmos771, Russia,Cosmos 771,9/25/75 9:49,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos770, Russia,Cosmos 770,9/24/75 12:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos769, Russia,Cosmos 769,9/23/75 9:59,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Vostok-2M|Meteorn°32, Russia,Meteor n°32,9/18/75 0:12,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,Cosmos-3M|Cosmos761to768, Russia,Cosmos 761 to 768,9/17/75 7:10,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos760, Kazakhstan,Cosmos 760,9/16/75 9:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,SoyuzU|Cosmos759, Russia,Cosmos 759,9/12/75 5:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,TitanIIIE|Viking2, USA,Viking 2,9/9/75 18:39,Martin Marietta,Retired,0,"12,769","15,400",NA,48.8,NA,NA,1
Success,N-I|Kiku1, Japan,Kiku 1,9/9/75 5:30,MHI,Retired,0,NA,"1,200",360,34,NA,NA,1
Success,Molniya-M/BlockML|Molniya-2n°53, Russia,Molniya-2 n°53,9/9/75 0:19,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,SoyuzU|Cosmos758, Russia,Cosmos 758,9/5/75 14:49,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Molniya-M/BlockML|Molniya-1n°52, Russia,Molniya-1 n°52,9/2/75 13:09,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Voskhod|Cosmos757, Russia,Cosmos 757,8/27/75 14:45,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Delta2914|Symphonie-2, USA,NA,8/27/75 1:42,US Air Force,Retired,0,NA,NA,724,NA,NA,NA,1
Success,Vostok-2M|Cosmos756, Russia,Cosmos 756,8/22/75 2:10,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,TitanIIIE|Viking1, USA,Viking 1,8/20/75 21:22,Martin Marietta,Retired,0,"12,769","15,400",NA,48.8,NA,NA,1
Success,Cosmos-3M|Cosmos755, Russia,Cosmos 755,8/14/75 13:29,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos754, Kazakhstan,Cosmos 754,8/13/75 7:21,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Delta2913|COS-B, USA,NA,8/9/75 1:50,US Air Force,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Voskhod|Cosmos753, Russia,Cosmos 753,7/31/75 13:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,FengBao1|JSSW-3, China,JSSW-3,7/26/75 13:30,CASC,Retired,0,"2,785","2,500",0,33,3.35,5,1
Success,Cosmos-3M|Cosmos752, Russia,Cosmos 752,7/24/75 19:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos751, Russia,Cosmos 751,7/23/75 13:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-2(63SM)|Cosmos750, Russia,Cosmos 750,7/17/75 9:10,RVSN USSR,Retired,0,636,400,0,29.59,1.65,2.99,1
Success,SaturnIB|ASTP(Apollo–SoyuzTestProject), USA,ASTP (Apollo–Soyuz Test Project),7/15/75 19:50,NASA,Retired,0,"7,100","21,000",NA,43.2,NA,NA,1
Success,SoyuzU|Soyuz19(Apollo-Soyuz), Kazakhstan,Soyuz 19 (Apollo-Soyuz),7/15/75 12:20,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Vostok-2M|Meteor-2n°1, Russia,Meteor-2 n°1,7/11/75 4:15,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,Molniya-M/BlockML|Molniya-2n°51, Russia,Molniya-2 n°51,7/8/75 5:05,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Cosmos-3M|Cosmos749, Russia,Cosmos 749,7/4/75 0:56,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos748, Russia,Cosmos 748,7/3/75 13:40,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Voskhod|Cosmos747, Russia,Cosmos 747,6/27/75 13:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Voskhod|Cosmos746, Russia,Cosmos 746,6/25/75 12:59,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-2(63SM)|Cosmos745, Russia,Cosmos 745,6/24/75 12:04,RVSN USSR,Retired,0,636,400,0,29.59,1.65,2.99,1
Success,Delta1910|OSO-8, USA,NA,6/21/75 11:43,US Air Force,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Vostok-2M|Cosmos744, Russia,Cosmos 744,6/20/75 6:54,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,Atlas-SLV3AAgena-D|AFP-827(Canyon-6), USA,AFP-827 (Canyon-6),6/18/75 9:00,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Proton-K/BlockD-1|Venera10, Kazakhstan,Venera 10,6/14/75 3:00,RVSN USSR,Retired,0,"9,468","19,000","9,000",56.14,3.9,10.4,1
Success,SoyuzU|Cosmos743, Russia,Cosmos 743,6/12/75 12:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Delta2910|Nimbus6, USA,Nimbus 6,6/12/75 8:12,US Air Force,Retired,0,NA,"1,887",NA,NA,NA,NA,1
Success,TitanIIID|KH9-10&SSF-C-5, USA,KH9-10 & SSF-C-5,6/8/75 18:30,Martin Marietta,Retired,0,"10,587","12,300",NA,36,NA,NA,1
Success,Proton-K/BlockD-1|Venera9, Kazakhstan,Venera 9,6/8/75 2:37,RVSN USSR,Retired,0,"9,468","19,000","9,000",56.14,3.9,10.4,1
Success,Molniya-M/BlockML|Molniya-1n°50&SRET-2, Russia,Molniya-1 n°50 & SRET-2,6/5/75 1:37,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Voskhod|Cosmos742, Russia,Cosmos 742,6/3/75 13:20,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Failure,Cosmos-3M|DS-U3satellite, Russia,DS-U3 satellite,6/3/75 9:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos741, Russia,Cosmos 741,5/30/75 6:45,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Voskhod|Cosmos740, Kazakhstan,Cosmos 740,5/28/75 7:29,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-3M|Cosmos732to739, Russia,Cosmos 732 to 739,5/28/75 0:25,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Soyuz|Soyuz18, Kazakhstan,Soyuz 18,5/24/75 14:58,RVSN USSR,Retired,0,"4,456","6,640",0,48.47,3,12.8,1
Success,Thor-LV2DBurner-2|DMSP-5C-F2, USA,NA,5/24/75 3:22,US Air Force,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Atlas-SLV3DCentaur-D1A|Intelsat4F1, USA,Intelsat 4 F1,5/22/75 22:04,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Voskhod|Cosmos731, Kazakhstan,Cosmos 731,5/21/75 6:59,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Failure,TitanIII(23)C|DSCS-II5&6, USA,DSCS-II 5&6,5/20/75 14:03,Martin Marietta,Retired,0,"13,642","13,100","3,000",42,3,NA,1
Success,DiamantBP4|Castor&Pollux, France,Castor & Pollux,5/17/75 10:32,CNES,Retired,0,317,150,0,21.64,1.45,4.5,1
Success,Delta2914|Anik-A3, USA,NA,5/7/75 23:35,US Air Force,Retired,0,NA,NA,724,NA,NA,NA,1
Success,ScoutF1|Explorer53(SAS-C), Kenya,Explorer 53 (SAS-C),5/7/75 22:45,ASI,Retired,0,622,193,0,21,NA,NA,1
Success,Molniya-M/BlockML|Molniya-1n°49, Russia,Molniya-1 n°49,4/29/75 10:23,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Voskhod|Cosmos730, Russia,Cosmos 730,4/24/75 8:04,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-3M|Cosmos729, Russia,Cosmos 729,4/22/75 21:10,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Cosmos-3M|Aryabhata, Russia,Aryabhata,4/19/75 7:58,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,TitanIII(24)B|OPS4883, USA,OPS 4883,4/18/75 16:48,US Air Force,Retired,0,"2,410","4,000",NA,50,3.05,NA,1
Success,Voskhod|Cosmos728, Russia,Cosmos 728,4/18/75 10:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,SoyuzU|Cosmos727, Kazakhstan,Cosmos 727,4/16/75 8:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Molniya-M/BlockML|Molniya-3n°48, Russia,Molniya-3 n°48,4/14/75 17:52,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Failure,Atlas-E/FStar-17A|P72-2, USA,P72-2,4/13/75 0:51,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Cosmos-3M|Cosmos726, Russia,Cosmos 726,4/11/75 7:57,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Delta1410|GEOS-C, USA,NA,4/9/75 23:58,US Air Force,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Cosmos-2(63SM)|Cosmos725, Russia,Cosmos 725,4/8/75 18:29,RVSN USSR,Retired,0,636,400,0,29.59,1.65,2.99,1
Success,Tsyklon-2|Cosmos724, Kazakhstan,Cosmos 724,4/7/75 11:00,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Failure,Soyuz|Soyuz18a(7K-Tn°39), Kazakhstan,Soyuz 18a (7K-T n°39),4/5/75 11:04,RVSN USSR,Retired,0,"4,456","6,640",0,48.47,3,12.8,1
Success,Tsyklon-2|Cosmos723, Kazakhstan,Cosmos 723,4/2/75 11:00,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,Vostok-2M|Meteorn°31, Russia,Meteor n°31,4/1/75 12:30,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,Cosmos-3M|Intercosmos13, Russia,Intercosmos 13,3/27/75 14:30,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos722, Kazakhstan,Cosmos 722,3/27/75 8:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Voskhod|Cosmos721, Russia,Cosmos 721,3/26/75 8:50,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,SoyuzU|Cosmos720, Russia,Cosmos 720,3/21/75 6:50,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Voskhod|Cosmos719, Kazakhstan,Cosmos 719,3/12/75 8:55,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,TitanIII(34)BAgena-D|Jumpseat4, USA,Jumpseat 4,3/10/75 4:41,Martin Marietta,Retired,0,"2,300",NA,NA,45,3.05,NA,1
Success,Cosmos-3M|Cosmos711to718, Russia,Cosmos 711 to 718,2/28/75 14:01,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Voskhod|Cosmos710, Kazakhstan,Cosmos 710,2/26/75 9:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Mu-IIIC|Taiyo, Japan,Taiyo,2/24/75 5:25,ISAS,Retired,0,NA,195,NA,NA,NA,NA,1
Failure,Atlas-SLV3DCentaur-D1A|Intelsat4F6, USA,Intelsat 4 F6,2/20/75 23:35,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Voskhod|Cosmos709, Russia,Cosmos 709,2/12/75 14:30,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Cosmos-3M|Cosmos708, Russia,Cosmos 708,2/12/75 3:30,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Delta2914|SMS-2, USA,NA,2/6/75 22:04,US Air Force,Retired,0,NA,NA,724,NA,NA,NA,1
Success,DiamantBP4|Starlette, France,Starlette,2/6/75 16:35,CNES,Retired,0,317,150,0,21.64,1.45,4.5,1
Success,Molniya-M/BlockL|Molniya-2n°47, Russia,Molniya-2 n°47,2/6/75 4:49,RVSN USSR,Retired,0,"4,391","6,200","2,400",44.23,2.58,6.74,1
Success,Cosmos-3M|Cosmos707, Russia,Cosmos 707,2/5/75 13:15,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Molniya-M/Block2BL|Cosmos706, Russia,Cosmos 706,1/30/75 15:02,RVSN USSR,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Success,Cosmos-2(63SM)|Cosmos705, Russia,Cosmos 705,1/28/75 12:05,RVSN USSR,Retired,0,636,400,0,29.59,1.65,2.99,1
Success,Voskhod|Cosmos704, Russia,Cosmos 704,1/23/75 11:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Delta2910|Landsat2, USA,NA,1/22/75 17:55,US Air Force,Retired,0,NA,"1,887",NA,NA,NA,NA,1
Success,Cosmos-2(63SM)|Cosmos703, Russia,Cosmos 703,1/21/75 11:04,RVSN USSR,Retired,0,636,400,0,29.59,1.65,2.99,1
Success,Voskhod|Cosmos702, Kazakhstan,Cosmos 702,1/17/75 9:00,RVSN USSR,Retired,0,"4,616","6,001",0,44.63,2.58,7.14,1
Success,Soyuz|Soyuz17, Kazakhstan,Soyuz 17,1/10/75 21:43,RVSN USSR,Retired,0,"4,456","6,640",0,48.47,3,12.8,1
